ICD9Code,Alternate Code,ICD10Code,Invalid Gender,Concept Name
64893,648.93,O9A.413,M,Oth curr cond-antepartum
64893,648.93,O9A.511,M,Oth curr cond-antepartum
64893,648.93,O9A.512,M,Oth curr cond-antepartum
64893,648.93,O9A.513,M,Oth curr cond-antepartum
64894,648.94,O25.3,M,Oth curr cond-postpartum
64894,648.94,O99.285,M,Oth curr cond-postpartum
64894,648.94,O99.53,M,Oth curr cond-postpartum
64894,648.94,O99.63,M,Oth curr cond-postpartum
64894,648.94,O9A.23,M,Oth curr cond-postpartum
64894,648.94,O99.73,M,Oth curr cond-postpartum
64894,648.94,O99.825,M,Oth curr cond-postpartum
64894,648.94,O9A.13,M,Oth curr cond-postpartum
64894,648.94,O9A.33,M,Oth curr cond-postpartum
64894,648.94,O9A.43,M,Oth curr cond-postpartum
64894,648.94,O9A.53,M,Oth curr cond-postpartum
64900,649.00,O99.330,M,Tobacco use disord-unsp
64901,649.01,O99.331,M,Tobacco use disor-delliv
64901,649.01,O99.332,M,Tobacco use disor-delliv
64901,649.01,O99.333,M,Tobacco use disor-delliv
64901,649.01,O99.334,M,Tobacco use disor-delliv
64902,649.02,O99.335,M,Tobacco use dis-del-p/p
64903,649.03,O99.331,M,Tobacco use dis-antepart
64903,649.03,O99.332,M,Tobacco use dis-antepart
64903,649.03,O99.333,M,Tobacco use dis-antepart
64904,649.04,O99.335,M,Tobacco use dis-postpart
64910,649.10,O99.210,M,Obesity-unspecified
64911,649.11,O99.211,M,Obesity-delivered
64911,649.11,O99.212,M,Obesity-delivered
64911,649.11,O99.213,M,Obesity-delivered
64911,649.11,O99.214,M,Obesity-delivered
64912,649.12,O99.215,M,Obesity-delivered w p/p
64913,649.13,O99.211,M,Obesity-antepartum
64913,649.13,O99.212,M,Obesity-antepartum
64913,649.13,O99.213,M,Obesity-antepartum
64914,649.14,O99.215,M,Obesity-postpartum
64920,649.20,O99.840,M,Bariatric surg stat-unsp
64921,649.21,O99.841,M,Bariatric surg stat-del
64921,649.21,O99.842,M,Bariatric surg stat-del
64921,649.21,O99.843,M,Bariatric surg stat-del
64921,649.21,O99.844,M,Bariatric surg stat-del
64922,649.22,O99.845,M,Bariatric surg-del w p/p
64923,649.23,O99.841,M,Bariatrc surg stat-antep
64923,649.23,O99.842,M,Bariatrc surg stat-antep
64923,649.23,O99.843,M,Bariatrc surg stat-antep
64924,649.24,O99.845,M,Bariatrc surg stat w p/p
64930,649.30,O99.119,M,Coagulation def-unspec
64931,649.31,O99.111,M,Coagulation def-deliv
64931,649.31,O99.112,M,Coagulation def-deliv
64931,649.31,O99.113,M,Coagulation def-deliv
64931,649.31,O99.12,M,Coagulation def-deliv
64932,649.32,O99.13,M,Coagulatn def-del w p/p
64933,649.33,O99.111,M,Coagulation def-antepart
64933,649.33,O99.112,M,Coagulation def-antepart
64933,649.33,O99.113,M,Coagulation def-antepart
64934,649.34,O99.13,M,Coagulation def-postpart
64940,649.40,O99.350,M,Epilepsy-unspecified
64941,649.41,O99.351,M,Epilepsy-delivered
64941,649.41,O99.352,M,Epilepsy-delivered
64941,649.41,O99.353,M,Epilepsy-delivered
64941,649.41,O99.354,M,Epilepsy-delivered
64942,649.42,O99.355,M,Epilepsy-delivered w p/p
64943,649.43,O99.351,M,Epilepsy-antepartum
64943,649.43,O99.352,M,Epilepsy-antepartum
64943,649.43,O99.353,M,Epilepsy-antepartum
64944,649.44,O99.355,M,Epilepsy-postpartum
64950,649.50,O26.859,M,Spotting-unspecified
64951,649.51,O26.851,M,Spotting-delivered
64951,649.51,O26.852,M,Spotting-delivered
64951,649.51,O26.853,M,Spotting-delivered
64953,649.53,O26.851,M,Spotting-antepartum
64953,649.53,O26.852,M,Spotting-antepartum
64953,649.53,O26.853,M,Spotting-antepartum
64960,649.60,O26.849,M,Uterine size descrp-unsp
64961,649.61,O26.841,M,Uterine size descrep-del
64961,649.61,O26.842,M,Uterine size descrep-del
64961,649.61,O26.843,M,Uterine size descrep-del
64962,649.62,O26.841,M,Uterine size-del w p/p
64962,649.62,O26.842,M,Uterine size-del w p/p
64962,649.62,O26.843,M,Uterine size-del w p/p
64963,649.63,O26.841,M,Uterine size des-antepar
64963,649.63,O26.842,M,Uterine size des-antepar
64963,649.63,O26.843,M,Uterine size des-antepar
64964,649.64,O26.841,M,Uterine size descrep-p/p
64964,649.64,O26.842,M,Uterine size descrep-p/p
64964,649.64,O26.843,M,Uterine size descrep-p/p
64970,649.70,O26.879,M,Cervical shortening-unsp
64971,649.71,O26.872,M,Cervical shortening-del
64971,649.71,O26.873,M,Cervical shortening-del
64973,649.73,O26.872,M,Cervical shortening-ante
64973,649.73,O26.873,M,Cervical shortening-ante
65100,651.00,O30.009,M,Twin pregnancy-unspec
65100,651.00,O30.019,M,Twin pregnancy-unspec
65100,651.00,O30.039,M,Twin pregnancy-unspec
65100,651.00,O30.049,M,Twin pregnancy-unspec
65100,651.00,O30.099,M,Twin pregnancy-unspec
65101,651.01,O30.001,M,Twin pregnancy-delivered
65101,651.01,O30.002,M,Twin pregnancy-delivered
65101,651.01,O30.003,M,Twin pregnancy-delivered
65101,651.01,O30.011,M,Twin pregnancy-delivered
65101,651.01,O30.012,M,Twin pregnancy-delivered
65101,651.01,O30.013,M,Twin pregnancy-delivered
65101,651.01,O30.031,M,Twin pregnancy-delivered
65101,651.01,O30.032,M,Twin pregnancy-delivered
65101,651.01,O30.033,M,Twin pregnancy-delivered
65101,651.01,O30.041,M,Twin pregnancy-delivered
65101,651.01,O30.042,M,Twin pregnancy-delivered
65101,651.01,O30.043,M,Twin pregnancy-delivered
65101,651.01,O30.091,M,Twin pregnancy-delivered
65101,651.01,O30.092,M,Twin pregnancy-delivered
65101,651.01,O30.093,M,Twin pregnancy-delivered
65103,651.03,O30.001,M,Twin pregnancy-antepart
65103,651.03,O30.002,M,Twin pregnancy-antepart
65103,651.03,O30.003,M,Twin pregnancy-antepart
65103,651.03,O30.011,M,Twin pregnancy-antepart
65103,651.03,O30.012,M,Twin pregnancy-antepart
65103,651.03,O30.013,M,Twin pregnancy-antepart
65103,651.03,O30.031,M,Twin pregnancy-antepart
65103,651.03,O30.032,M,Twin pregnancy-antepart
65103,651.03,O30.033,M,Twin pregnancy-antepart
65103,651.03,O30.041,M,Twin pregnancy-antepart
65103,651.03,O30.042,M,Twin pregnancy-antepart
65103,651.03,O30.043,M,Twin pregnancy-antepart
65103,651.03,O30.091,M,Twin pregnancy-antepart
65103,651.03,O30.092,M,Twin pregnancy-antepart
65103,651.03,O30.093,M,Twin pregnancy-antepart
65110,651.10,O30.109,M,Triplet pregnancy-unspec
65110,651.10,O30.119,M,Triplet pregnancy-unspec
65110,651.10,O30.129,M,Triplet pregnancy-unspec
65110,651.10,O30.199,M,Triplet pregnancy-unspec
65111,651.11,O30.101,M,Triplet pregnancy-deliv
65111,651.11,O30.102,M,Triplet pregnancy-deliv
65111,651.11,O30.103,M,Triplet pregnancy-deliv
65111,651.11,O30.111,M,Triplet pregnancy-deliv
65111,651.11,O30.112,M,Triplet pregnancy-deliv
65111,651.11,O30.113,M,Triplet pregnancy-deliv
65111,651.11,O30.121,M,Triplet pregnancy-deliv
65111,651.11,O30.122,M,Triplet pregnancy-deliv
65111,651.11,O30.123,M,Triplet pregnancy-deliv
65111,651.11,O30.191,M,Triplet pregnancy-deliv
65111,651.11,O30.192,M,Triplet pregnancy-deliv
65111,651.11,O30.193,M,Triplet pregnancy-deliv
65113,651.13,O30.101,M,Triplet preg-antepartum
65113,651.13,O30.102,M,Triplet preg-antepartum
65113,651.13,O30.103,M,Triplet preg-antepartum
65113,651.13,O30.111,M,Triplet preg-antepartum
65113,651.13,O30.112,M,Triplet preg-antepartum
65113,651.13,O30.113,M,Triplet preg-antepartum
65113,651.13,O30.121,M,Triplet preg-antepartum
65113,651.13,O30.122,M,Triplet preg-antepartum
65113,651.13,O30.123,M,Triplet preg-antepartum
65113,651.13,O30.191,M,Triplet preg-antepartum
65113,651.13,O30.192,M,Triplet preg-antepartum
65113,651.13,O30.193,M,Triplet preg-antepartum
65120,651.20,O30.209,M,Quadruplet preg-unspec
65120,651.20,O30.219,M,Quadruplet preg-unspec
65120,651.20,O30.229,M,Quadruplet preg-unspec
65120,651.20,O30.299,M,Quadruplet preg-unspec
65121,651.21,O30.201,M,Quadruplet preg-deliver
65121,651.21,O30.202,M,Quadruplet preg-deliver
65121,651.21,O30.203,M,Quadruplet preg-deliver
65121,651.21,O30.211,M,Quadruplet preg-deliver
65121,651.21,O30.212,M,Quadruplet preg-deliver
65121,651.21,O30.213,M,Quadruplet preg-deliver
65121,651.21,O30.221,M,Quadruplet preg-deliver
65121,651.21,O30.222,M,Quadruplet preg-deliver
65121,651.21,O30.223,M,Quadruplet preg-deliver
65121,651.21,O30.291,M,Quadruplet preg-deliver
65121,651.21,O30.292,M,Quadruplet preg-deliver
65121,651.21,O30.293,M,Quadruplet preg-deliver
65123,651.23,O30.201,M,Quadruplet preg-antepart
65123,651.23,O30.202,M,Quadruplet preg-antepart
65123,651.23,O30.203,M,Quadruplet preg-antepart
65123,651.23,O30.211,M,Quadruplet preg-antepart
65123,651.23,O30.212,M,Quadruplet preg-antepart
65123,651.23,O30.213,M,Quadruplet preg-antepart
65123,651.23,O30.221,M,Quadruplet preg-antepart
65123,651.23,O30.222,M,Quadruplet preg-antepart
65123,651.23,O30.223,M,Quadruplet preg-antepart
65123,651.23,O30.291,M,Quadruplet preg-antepart
65123,651.23,O30.292,M,Quadruplet preg-antepart
65123,651.23,O30.293,M,Quadruplet preg-antepart
65130,651.30,O31.10X0,M,Twins w fetal loss-unsp
65130,651.30,O31.10X1,M,Twins w fetal loss-unsp
65130,651.30,O31.10X2,M,Twins w fetal loss-unsp
65130,651.30,O31.20X0,M,Twins w fetal loss-unsp
65130,651.30,O31.20X1,M,Twins w fetal loss-unsp
65130,651.30,O31.20X2,M,Twins w fetal loss-unsp
65131,651.31,O31.11X0,M,Twins w fetal loss-del
65131,651.31,O31.11X1,M,Twins w fetal loss-del
65131,651.31,O31.11X2,M,Twins w fetal loss-del
65131,651.31,O31.12X0,M,Twins w fetal loss-del
65131,651.31,O31.12X1,M,Twins w fetal loss-del
65131,651.31,O31.12X2,M,Twins w fetal loss-del
65131,651.31,O31.13X0,M,Twins w fetal loss-del
65131,651.31,O31.13X1,M,Twins w fetal loss-del
65131,651.31,O31.13X2,M,Twins w fetal loss-del
65131,651.31,O31.21X0,M,Twins w fetal loss-del
65131,651.31,O31.21X1,M,Twins w fetal loss-del
65131,651.31,O31.21X2,M,Twins w fetal loss-del
65131,651.31,O31.22X0,M,Twins w fetal loss-del
65131,651.31,O31.22X1,M,Twins w fetal loss-del
65131,651.31,O31.22X2,M,Twins w fetal loss-del
65131,651.31,O31.23X0,M,Twins w fetal loss-del
65131,651.31,O31.23X1,M,Twins w fetal loss-del
65131,651.31,O31.23X2,M,Twins w fetal loss-del
65133,651.33,O31.11X0,M,Twins w fetal loss-ante
65133,651.33,O31.11X1,M,Twins w fetal loss-ante
65133,651.33,O31.11X2,M,Twins w fetal loss-ante
65133,651.33,O31.12X0,M,Twins w fetal loss-ante
65133,651.33,O31.12X1,M,Twins w fetal loss-ante
65133,651.33,O31.12X2,M,Twins w fetal loss-ante
65133,651.33,O31.13X0,M,Twins w fetal loss-ante
65133,651.33,O31.13X1,M,Twins w fetal loss-ante
65133,651.33,O31.13X2,M,Twins w fetal loss-ante
65133,651.33,O31.21X0,M,Twins w fetal loss-ante
65133,651.33,O31.21X1,M,Twins w fetal loss-ante
65133,651.33,O31.21X2,M,Twins w fetal loss-ante
65133,651.33,O31.22X0,M,Twins w fetal loss-ante
65133,651.33,O31.22X1,M,Twins w fetal loss-ante
65133,651.33,O31.22X2,M,Twins w fetal loss-ante
65133,651.33,O31.23X0,M,Twins w fetal loss-ante
65133,651.33,O31.23X1,M,Twins w fetal loss-ante
65133,651.33,O31.23X2,M,Twins w fetal loss-ante
65140,651.40,O31.10X0,M,Triplets w fet loss-unsp
65141,651.41,O31.11X0,M,Triplets w fet loss-del
65143,651.43,O31.11X0,M,Triplets w fet loss-ante
65150,651.50,O31.10X0,M,Quads w fetal loss-unsp
65151,651.51,O31.11X0,M,Quads w fetal loss-del
65153,651.53,O31.11X0,M,Quads w fetal loss-ante
65160,651.60,O31.10X0,M,Mult ges w fet loss-unsp
65160,651.60,O31.10X1,M,Mult ges w fet loss-unsp
65160,651.60,O31.10X2,M,Mult ges w fet loss-unsp
65160,651.60,O31.10X3,M,Mult ges w fet loss-unsp
65160,651.60,O31.10X4,M,Mult ges w fet loss-unsp
65160,651.60,O31.10X5,M,Mult ges w fet loss-unsp
65160,651.60,O31.10X9,M,Mult ges w fet loss-unsp
65160,651.60,O31.20X0,M,Mult ges w fet loss-unsp
65160,651.60,O31.20X1,M,Mult ges w fet loss-unsp
65160,651.60,O31.20X2,M,Mult ges w fet loss-unsp
65160,651.60,O31.20X3,M,Mult ges w fet loss-unsp
65160,651.60,O31.20X4,M,Mult ges w fet loss-unsp
65160,651.60,O31.20X5,M,Mult ges w fet loss-unsp
65160,651.60,O31.20X9,M,Mult ges w fet loss-unsp
65161,651.61,O31.11X0,M,Mult ges w fet loss-del
65161,651.61,O31.11X1,M,Mult ges w fet loss-del
65161,651.61,O31.11X2,M,Mult ges w fet loss-del
65161,651.61,O31.11X3,M,Mult ges w fet loss-del
65161,651.61,O31.11X4,M,Mult ges w fet loss-del
65161,651.61,O31.11X5,M,Mult ges w fet loss-del
65161,651.61,O31.11X9,M,Mult ges w fet loss-del
65161,651.61,O31.12X0,M,Mult ges w fet loss-del
65161,651.61,O31.12X1,M,Mult ges w fet loss-del
65161,651.61,O31.12X2,M,Mult ges w fet loss-del
65161,651.61,O31.12X3,M,Mult ges w fet loss-del
65161,651.61,O31.12X4,M,Mult ges w fet loss-del
65161,651.61,O31.12X5,M,Mult ges w fet loss-del
65161,651.61,O31.12X9,M,Mult ges w fet loss-del
65161,651.61,O31.13X0,M,Mult ges w fet loss-del
65161,651.61,O31.13X1,M,Mult ges w fet loss-del
65161,651.61,O31.13X2,M,Mult ges w fet loss-del
65161,651.61,O31.13X3,M,Mult ges w fet loss-del
65161,651.61,O31.13X4,M,Mult ges w fet loss-del
65161,651.61,O31.13X5,M,Mult ges w fet loss-del
65161,651.61,O31.13X9,M,Mult ges w fet loss-del
65161,651.61,O31.21X0,M,Mult ges w fet loss-del
65161,651.61,O31.21X1,M,Mult ges w fet loss-del
65161,651.61,O31.21X2,M,Mult ges w fet loss-del
65161,651.61,O31.21X3,M,Mult ges w fet loss-del
65161,651.61,O31.21X4,M,Mult ges w fet loss-del
65161,651.61,O31.21X5,M,Mult ges w fet loss-del
65161,651.61,O31.21X9,M,Mult ges w fet loss-del
65161,651.61,O31.22X0,M,Mult ges w fet loss-del
65161,651.61,O31.22X1,M,Mult ges w fet loss-del
65161,651.61,O31.22X2,M,Mult ges w fet loss-del
65161,651.61,O31.22X3,M,Mult ges w fet loss-del
65161,651.61,O31.22X4,M,Mult ges w fet loss-del
65161,651.61,O31.22X5,M,Mult ges w fet loss-del
65161,651.61,O31.22X9,M,Mult ges w fet loss-del
65161,651.61,O31.23X0,M,Mult ges w fet loss-del
65161,651.61,O31.23X1,M,Mult ges w fet loss-del
65161,651.61,O31.23X2,M,Mult ges w fet loss-del
65161,651.61,O31.23X3,M,Mult ges w fet loss-del
65161,651.61,O31.23X4,M,Mult ges w fet loss-del
65161,651.61,O31.23X5,M,Mult ges w fet loss-del
65161,651.61,O31.23X9,M,Mult ges w fet loss-del
65163,651.63,O31.11X0,M,Mult ges w fet loss-ante
65163,651.63,O31.11X1,M,Mult ges w fet loss-ante
65163,651.63,O31.11X2,M,Mult ges w fet loss-ante
65163,651.63,O31.11X3,M,Mult ges w fet loss-ante
65163,651.63,O31.11X4,M,Mult ges w fet loss-ante
65163,651.63,O31.11X5,M,Mult ges w fet loss-ante
65163,651.63,O31.11X9,M,Mult ges w fet loss-ante
65163,651.63,O31.12X0,M,Mult ges w fet loss-ante
65163,651.63,O31.12X1,M,Mult ges w fet loss-ante
65163,651.63,O31.12X2,M,Mult ges w fet loss-ante
65163,651.63,O31.12X3,M,Mult ges w fet loss-ante
65163,651.63,O31.12X4,M,Mult ges w fet loss-ante
65163,651.63,O31.12X5,M,Mult ges w fet loss-ante
65163,651.63,O31.12X9,M,Mult ges w fet loss-ante
65163,651.63,O31.13X0,M,Mult ges w fet loss-ante
65163,651.63,O31.13X1,M,Mult ges w fet loss-ante
65163,651.63,O31.13X2,M,Mult ges w fet loss-ante
65163,651.63,O31.13X3,M,Mult ges w fet loss-ante
65163,651.63,O31.13X4,M,Mult ges w fet loss-ante
65163,651.63,O31.13X5,M,Mult ges w fet loss-ante
65163,651.63,O31.13X9,M,Mult ges w fet loss-ante
65163,651.63,O31.21X0,M,Mult ges w fet loss-ante
65163,651.63,O31.21X1,M,Mult ges w fet loss-ante
65163,651.63,O31.21X2,M,Mult ges w fet loss-ante
65163,651.63,O31.21X3,M,Mult ges w fet loss-ante
65163,651.63,O31.21X4,M,Mult ges w fet loss-ante
65163,651.63,O31.21X5,M,Mult ges w fet loss-ante
65163,651.63,O31.21X9,M,Mult ges w fet loss-ante
65163,651.63,O31.22X0,M,Mult ges w fet loss-ante
65163,651.63,O31.22X1,M,Mult ges w fet loss-ante
65163,651.63,O31.22X2,M,Mult ges w fet loss-ante
65163,651.63,O31.22X3,M,Mult ges w fet loss-ante
65163,651.63,O31.22X4,M,Mult ges w fet loss-ante
65163,651.63,O31.22X5,M,Mult ges w fet loss-ante
65163,651.63,O31.22X9,M,Mult ges w fet loss-ante
65163,651.63,O31.23X0,M,Mult ges w fet loss-ante
65163,651.63,O31.23X1,M,Mult ges w fet loss-ante
65163,651.63,O31.23X2,M,Mult ges w fet loss-ante
65163,651.63,O31.23X3,M,Mult ges w fet loss-ante
65163,651.63,O31.23X4,M,Mult ges w fet loss-ante
65163,651.63,O31.23X5,M,Mult ges w fet loss-ante
65163,651.63,O31.23X9,M,Mult ges w fet loss-ante
65170,651.70,O31.30X0,M,Mul gest-fet reduct unsp
65170,651.70,O31.30X1,M,Mul gest-fet reduct unsp
65170,651.70,O31.30X2,M,Mul gest-fet reduct unsp
65170,651.70,O31.30X3,M,Mul gest-fet reduct unsp
65170,651.70,O31.30X4,M,Mul gest-fet reduct unsp
65170,651.70,O31.30X5,M,Mul gest-fet reduct unsp
65170,651.70,O31.30X9,M,Mul gest-fet reduct unsp
65171,651.71,O31.31X0,M,Mult gest-fet reduct del
65171,651.71,O31.32X0,M,Mult gest-fet reduct del
65171,651.71,O31.33X0,M,Mult gest-fet reduct del
65171,651.71,O31.31X1,M,Mult gest-fet reduct del
65171,651.71,O31.31X2,M,Mult gest-fet reduct del
65171,651.71,O31.31X3,M,Mult gest-fet reduct del
65171,651.71,O31.31X4,M,Mult gest-fet reduct del
65171,651.71,O31.31X5,M,Mult gest-fet reduct del
65171,651.71,O31.31X9,M,Mult gest-fet reduct del
65171,651.71,O31.32X1,M,Mult gest-fet reduct del
65171,651.71,O31.32X2,M,Mult gest-fet reduct del
65171,651.71,O31.32X3,M,Mult gest-fet reduct del
65171,651.71,O31.32X4,M,Mult gest-fet reduct del
65171,651.71,O31.32X5,M,Mult gest-fet reduct del
65171,651.71,O31.32X9,M,Mult gest-fet reduct del
65171,651.71,O31.33X1,M,Mult gest-fet reduct del
65171,651.71,O31.33X2,M,Mult gest-fet reduct del
65171,651.71,O31.33X3,M,Mult gest-fet reduct del
65171,651.71,O31.33X4,M,Mult gest-fet reduct del
65171,651.71,O31.33X5,M,Mult gest-fet reduct del
65171,651.71,O31.33X9,M,Mult gest-fet reduct del
65173,651.73,O31.31X0,M,Mul gest-fet reduct ante
65173,651.73,O31.32X0,M,Mul gest-fet reduct ante
65173,651.73,O31.33X0,M,Mul gest-fet reduct ante
65173,651.73,O31.31X1,M,Mul gest-fet reduct ante
65173,651.73,O31.31X2,M,Mul gest-fet reduct ante
65173,651.73,O31.31X3,M,Mul gest-fet reduct ante
65173,651.73,O31.31X4,M,Mul gest-fet reduct ante
65173,651.73,O31.31X5,M,Mul gest-fet reduct ante
65173,651.73,O31.31X9,M,Mul gest-fet reduct ante
65173,651.73,O31.32X1,M,Mul gest-fet reduct ante
65173,651.73,O31.32X2,M,Mul gest-fet reduct ante
65173,651.73,O31.32X3,M,Mul gest-fet reduct ante
65173,651.73,O31.32X4,M,Mul gest-fet reduct ante
65173,651.73,O31.32X5,M,Mul gest-fet reduct ante
65173,651.73,O31.32X9,M,Mul gest-fet reduct ante
65173,651.73,O31.33X1,M,Mul gest-fet reduct ante
65173,651.73,O31.33X2,M,Mul gest-fet reduct ante
65173,651.73,O31.33X3,M,Mul gest-fet reduct ante
65173,651.73,O31.33X4,M,Mul gest-fet reduct ante
65173,651.73,O31.33X5,M,Mul gest-fet reduct ante
65173,651.73,O31.33X9,M,Mul gest-fet reduct ante
65180,651.80,O30.809,M,Multi gestat NEC-unspec
65180,651.80,O30.819,M,Multi gestat NEC-unspec
65180,651.80,O30.829,M,Multi gestat NEC-unspec
65180,651.80,O30.899,M,Multi gestat NEC-unspec
65181,651.81,O30.801,M,Multi gestat NEC-deliver
65181,651.81,O30.802,M,Multi gestat NEC-deliver
65181,651.81,O30.803,M,Multi gestat NEC-deliver
65181,651.81,O31.8X10,M,Multi gestat NEC-deliver
65181,651.81,O31.8X20,M,Multi gestat NEC-deliver
65181,651.81,O31.8X30,M,Multi gestat NEC-deliver
65181,651.81,O30.811,M,Multi gestat NEC-deliver
65181,651.81,O30.812,M,Multi gestat NEC-deliver
65181,651.81,O30.813,M,Multi gestat NEC-deliver
65181,651.81,O30.821,M,Multi gestat NEC-deliver
65181,651.81,O30.822,M,Multi gestat NEC-deliver
65181,651.81,O30.823,M,Multi gestat NEC-deliver
65181,651.81,O30.891,M,Multi gestat NEC-deliver
65181,651.81,O30.892,M,Multi gestat NEC-deliver
65181,651.81,O30.893,M,Multi gestat NEC-deliver
65181,651.81,O31.8X11,M,Multi gestat NEC-deliver
65181,651.81,O31.8X12,M,Multi gestat NEC-deliver
65181,651.81,O31.8X13,M,Multi gestat NEC-deliver
65181,651.81,O31.8X14,M,Multi gestat NEC-deliver
65181,651.81,O31.8X15,M,Multi gestat NEC-deliver
65181,651.81,O31.8X19,M,Multi gestat NEC-deliver
65181,651.81,O31.8X21,M,Multi gestat NEC-deliver
65181,651.81,O31.8X22,M,Multi gestat NEC-deliver
65181,651.81,O31.8X23,M,Multi gestat NEC-deliver
65181,651.81,O31.8X24,M,Multi gestat NEC-deliver
65181,651.81,O31.8X25,M,Multi gestat NEC-deliver
65181,651.81,O31.8X29,M,Multi gestat NEC-deliver
65181,651.81,O31.8X31,M,Multi gestat NEC-deliver
65181,651.81,O31.8X32,M,Multi gestat NEC-deliver
65181,651.81,O31.8X33,M,Multi gestat NEC-deliver
65181,651.81,O31.8X34,M,Multi gestat NEC-deliver
65181,651.81,O31.8X35,M,Multi gestat NEC-deliver
65181,651.81,O31.8X39,M,Multi gestat NEC-deliver
65183,651.83,O30.801,M,Multi gest NEC-antepart
65183,651.83,O30.802,M,Multi gest NEC-antepart
65183,651.83,O30.803,M,Multi gest NEC-antepart
65183,651.83,O31.8X10,M,Multi gest NEC-antepart
65183,651.83,O31.8X20,M,Multi gest NEC-antepart
65183,651.83,O31.8X30,M,Multi gest NEC-antepart
65183,651.83,O30.811,M,Multi gest NEC-antepart
65183,651.83,O30.812,M,Multi gest NEC-antepart
65183,651.83,O30.813,M,Multi gest NEC-antepart
65183,651.83,O30.821,M,Multi gest NEC-antepart
65183,651.83,O30.822,M,Multi gest NEC-antepart
65183,651.83,O30.823,M,Multi gest NEC-antepart
65183,651.83,O30.891,M,Multi gest NEC-antepart
65183,651.83,O30.892,M,Multi gest NEC-antepart
65183,651.83,O30.893,M,Multi gest NEC-antepart
65183,651.83,O31.8X11,M,Multi gest NEC-antepart
65183,651.83,O31.8X12,M,Multi gest NEC-antepart
65183,651.83,O31.8X13,M,Multi gest NEC-antepart
65183,651.83,O31.8X14,M,Multi gest NEC-antepart
65183,651.83,O31.8X15,M,Multi gest NEC-antepart
65183,651.83,O31.8X19,M,Multi gest NEC-antepart
65183,651.83,O31.8X21,M,Multi gest NEC-antepart
65183,651.83,O31.8X22,M,Multi gest NEC-antepart
65183,651.83,O31.8X23,M,Multi gest NEC-antepart
65183,651.83,O31.8X24,M,Multi gest NEC-antepart
